"ACCOUNTNUMBER","CUSTOMERID","LOCATIONID","ACTIVECODE","STATUSCODE","ADDRESSSEQ","PENALTYCODE","TAXCODE","TAXTYPE","ARCODE","BANKCODE","OPENDATE","TERMINATEDDATE","DWELLINGUNITS","STOPSHUTOFF","STOPPENALTY","DUEDATE","SICCODE","BUNCHCODE","SHUTOFFDATE","PIN","DEFERREDDUEDATE","LASTNOTICECODE","LASTNOTICEDATE","CASHONLY","NEMLASTTRUEUPDATE","NEMNEXTTRUEUPDATE","ENGINEERNUM","SERVICEADDRESS3","UPDATEDATE"
"210836400","195211","5000097013",2,0,1,53,0,0,8,8,"2015-09-23","2018-06-11",1,0,0,"2018-07-09","","","","","",0,"","","","","","","2025-05-09"
"210828465","195223","5000096195",2,0,1,53,0,0,8,8,"2015-09-12","2017-07-18",1,0,0,"2017-08-28","","","","","",0,"","","","","","","2025-05-09"
"210831244","195225","5000095476",2,0,1,53,0,0,8,8,"2015-09-11","2018-05-25",1,0,0,"2018-10-02","","","","","",0,"","","","","","","2025-05-09"
"210811642","195231","5000093414",2,0,1,55,0,1,8,8,"2015-09-22","2017-11-28",1,0,0,"2018-01-08","","","","","",0,"","","","","","","2025-05-09"
"210836765","195232","5000097085",2,0,1,53,0,0,8,8,"2015-09-16","2015-12-01",1,0,0,"2016-01-11","","","","","",0,"","","","","","","2025-05-09"
"210817830","195242","5000091885",2,0,1,53,0,0,8,8,"2017-05-09","2017-08-28",1,0,0,"2017-10-02","","","","","",0,"","","","","","","2025-05-09"
"210828340","195247","5000094449",2,0,1,53,0,0,8,8,"2015-09-04","2019-11-11",1,0,0,"2019-12-30","","","","","",0,"","","","","","","2025-05-09"
"210835931","195249","5000095791",2,0,1,53,0,0,8,8,"2015-09-22","2015-10-20",1,0,0,"2016-02-22","","","","","",0,"","","","","","","2025-05-09"
"210841730","195251","5000099737",2,0,1,53,0,0,8,8,"2015-09-23","2018-09-18",1,0,0,"2018-10-23","","","","","",0,"","","","","","","2025-05-09"
"210822342","195252","5000094571",2,0,1,53,0,0,8,8,"2015-09-04","2018-09-07",1,0,0,"2018-10-15","","","","","",0,"","","","","","","2025-05-09"
"210792751","195253","5000100039",2,0,1,53,0,0,8,8,"2015-09-11","2018-05-14",1,0,0,"2018-06-18","","","","","",0,"","","","","","","2025-05-09"
"210806388","195257","5000102450",2,0,1,53,0,0,8,8,"2015-09-18","2019-08-23",1,0,0,"2019-09-17","","","","","",0,"","","","","","","2025-05-09"
"210824877","195259","5000093763",2,0,1,53,0,0,8,8,"2015-09-12","2017-12-04",1,0,0,"2018-01-02","","","","","",0,"","","","","","","2025-05-09"
"210790713","195262","5000101348",2,0,1,55,0,1,8,8,"2015-09-23","2016-06-01",1,0,0,"2016-10-18","","","","","",0,"","","","","","","2025-05-09"
"210825263","195263","5000095057",2,0,1,53,0,0,8,8,"2015-09-15","2016-05-09",1,0,0,"2016-08-16","","","","","",0,"","","","","","","2025-05-09"
"210823184","195264","5000094722",2,0,1,53,0,0,8,8,"2015-09-16","2019-12-18",1,0,0,"2020-01-14","","","","","",0,"","","","","","","2025-05-09"
"210826542","195268","5000097272",2,0,1,53,0,0,8,8,"2015-09-11","2016-07-19",1,0,0,"2016-08-22","","","","","",0,"","","","","","","2025-05-09"
"210818185","195269","5000091955",2,0,1,53,0,0,8,8,"2015-09-17","2017-07-14",1,0,0,"2017-08-21","","","","","",0,"","","","","","","2025-05-09"
"210837698","195273","5000096688",2,0,1,53,0,0,8,8,"2015-09-22","2015-11-23",1,0,0,"2015-12-18","","","","","",0,"","","","","","","2025-05-09"
"210840287","195274","5000098180",2,0,1,53,0,0,8,8,"2015-09-12","2016-09-01",1,0,0,"2017-01-23","","","","","",0,"","","","","","","2025-05-09"
"210819266","195275","5000093983",2,0,1,53,0,0,8,8,"2015-09-05","2016-09-29",1,0,0,"2016-11-04","","","","","",0,"","","","","","","2025-05-09"
"210792610","195276","5000100015",2,0,1,55,0,1,8,8,"2015-09-09","2018-11-07",1,0,0,"2018-12-03","","","","","",0,"","","","","","","2025-05-09"
"210835559","195278","5000096881",2,0,1,53,0,0,8,8,"2015-09-09","2017-05-11",1,0,0,"2017-08-07","","","","","",0,"","","","","","","2025-05-09"
"210817484","195281","5000091829",2,0,1,53,0,0,8,8,"2015-09-12","2015-12-01",1,0,0,"2016-01-11","","","","","",0,"","","","","","","2025-05-09"
"210818333","195283","5000092117",2,0,1,55,0,1,8,8,"2015-09-18","2018-01-11",1,0,0,"2018-02-06","","","","","",0,"","","","","","","2025-05-09"
"210819745","195287","5000092383",2,0,1,53,0,0,8,8,"2015-09-18","2016-10-01",1,0,0,"2017-01-17","","","","","",0,"","","","","","","2025-05-09"
"210831476","195291","5000097937",2,0,1,53,0,0,8,8,"2015-09-23","2017-10-04",1,0,0,"2017-11-03","","","","","",0,"","","","","","","2025-05-09"
"210819117","195294","5000092271",2,0,1,53,0,0,8,8,"2015-09-18","2017-03-30",1,0,0,"2017-06-12","","","","","",0,"","","","","","","2025-05-09"
"210806659","195299","5000102498",2,0,1,53,0,0,8,8,"2015-09-23","2016-06-30",1,0,0,"2016-11-07","","","","","",0,"","","","","","","2025-05-09"
"210819406","195300","5000094011",2,0,1,53,0,0,8,8,"2015-09-05","2019-12-20",1,0,0,"2020-01-14","","","","","",0,"","","","","","","2025-05-09"
"210819183","195302","5000092285",2,0,1,53,0,0,8,8,"2015-09-18","2016-08-24",1,0,0,"2016-10-07","","","","","",0,"","","","","","","2025-05-09"
"210806700","195305","5000102379",2,0,1,55,0,1,8,8,"2015-10-30","2017-01-12",1,0,0,"2020-03-16","","","","","",0,"","","","","","","2025-05-09"
"210835965","195306","5000097411",2,0,1,53,0,0,8,8,"2015-10-01","2020-10-27",1,0,0,"2020-11-23","","","","","",0,"","","","","","","2025-05-09"
"210839701","195308","5000097624",2,0,1,53,0,0,8,8,"2015-09-12","2016-11-17",1,0,0,"2017-03-14","","","","","",0,"","","","","","","2025-05-09"
"210806776","195309","5000102391",2,0,1,53,0,0,8,8,"2015-09-12","2018-09-18",1,0,0,"2018-10-15","","","","","",0,"","","","","","","2025-05-09"
"210826079","195310","5000093601",2,0,1,55,0,1,8,8,"2015-09-17","2020-06-01",1,0,0,"2020-06-29","","","","","",0,"","","","","","","2025-05-09"
"210818432","195312","5000094690",2,0,1,53,0,0,8,8,"2015-09-23","2020-01-31",1,0,0,"2020-02-28","","","","","",0,"","","","","","","2025-05-09"
"210793676","195314","5000101332",2,0,1,53,0,0,8,8,"2015-09-23","2016-03-09",1,0,0,"2016-04-11","","","","","",0,"","","","","","","2025-05-09"
"210806916","195317","5000102415",2,0,1,55,0,1,8,8,"2015-09-15","2020-07-31",1,0,0,"2020-09-01","","","","","",0,"","","","","","","2025-05-09"
"210828142","195318","5000093957",2,0,1,53,0,0,8,8,"2015-10-21","2016-03-07",1,0,0,"2016-04-11","","","","","",0,"","","","","","","2025-05-09"
"210813250","195323.0","7000062643",2,0,1,55,0,1,8,8,"2015-09-23","2017-06-29",1,0,0,"2017-08-04","","","","","",0,"","","","","","","2025-05-09"
"210803201","195329","5000101785",2,0,1,53,0,0,8,8,"2015-09-17","2020-10-14",1,0,0,"2020-11-16","","","","","",0,"","","","","","","2025-05-09"
"210803277","195333","5000101797",2,0,1,53,0,0,8,8,"2015-09-15","2019-06-28",1,0,0,"2019-07-23","","","","","",0,"","","","","","","2025-05-09"
"210823473","195335","5000096888",2,0,1,53,0,0,8,8,"2015-09-03","2016-05-19",1,0,0,"2016-07-05","","","","","",0,"","","","","","","2025-05-09"
"210822243","195336","5000092767",2,0,1,53,0,0,8,8,"2015-12-18","2018-09-14",1,0,0,"2018-10-23","","","","","",0,"","","","","","","2025-05-09"
"210817541","195337","5000092363",2,0,1,53,0,0,8,8,"2015-09-16","2019-02-01",1,0,0,"2019-03-04","","","","","",0,"","","","","","","2025-05-09"
"210806982","195340","5000102427",2,0,1,53,0,0,8,8,"2015-11-18","2016-06-30",1,0,0,"2016-08-05","","","","","",0,"","","","","","","2025-05-09"
"210812773","195341","5000095370",2,0,1,55,0,1,8,8,"2015-09-12","2018-06-25",1,0,0,"2018-10-01","","","","","",0,"","","","","","","2025-05-09"
"210822384","195343","5000092795",2,0,1,53,0,0,8,8,"2015-09-23","2015-11-01",1,0,0,"2015-12-14","","","","","",0,"","","","","","","2025-05-09"
"210790078","195347","5000100155",2,0,1,53,0,0,8,8,"2015-09-05","2016-04-07",1,0,0,"2016-11-07","","","","","",0,"","","","","","","2025-05-09"
"210807120","195348","5000102451",2,0,1,53,0,0,8,8,"2015-11-18","2016-06-30",1,0,0,"2016-08-05","","","","","",0,"","","","","","","2025-05-09"
"210828283","195353","5000093985",2,0,1,53,0,0,8,8,"2015-11-06","2015-12-14",1,0,0,"2016-01-19","","","","","",0,"","","","","","","2025-05-09"
"210807261","195355","5000102475",2,0,1,53,0,0,8,8,"2015-11-18","2016-06-30",1,0,0,"2016-08-05","","","","","",0,"","","","","","","2025-05-09"
"210815016","195356","5000095742",2,0,1,53,0,0,8,8,"2015-09-05","2017-06-29",1,0,0,"2017-08-07","","","","","",0,"","","","","","","2025-05-09"
"210803417","195358","5000101821",2,0,1,53,0,0,8,8,"2015-09-23","2016-05-17",1,0,0,"2016-07-05","","","","","",0,"","","","","","","2025-05-09"
"210828423","195361","5000094013",2,0,1,53,0,0,8,8,"2015-09-22","2017-09-14",1,0,0,"2017-10-23","","","","","",0,"","","","","","","2025-05-09"
"210824520","195369","5000093693",2,0,1,53,0,0,8,8,"2015-09-18","2020-09-11",1,0,0,"2020-10-09","","","","","",0,"","","","","","","2025-05-09"
"210855252","195370","5000099498",2,0,1,53,0,0,8,8,"2015-09-23","2015-11-01",1,0,0,"2018-02-27","","","","","",0,"","","","","","","2025-05-09"
"210810652","195374","5000103146",2,0,1,55,0,1,8,8,"2015-09-09","2017-03-10",1,0,0,"2017-05-23","","","","","",0,"","","","","","","2025-05-09"
"210807617","195375","5000102535",2,0,1,53,0,0,8,8,"2015-11-12","2016-08-07",1,0,0,"2016-09-06","","","","","",0,"","","","","","","2025-05-09"
"210828489","195380","5000094027",2,0,1,53,0,0,8,8,"2016-07-18","2018-10-10",1,0,0,"2018-11-12","","","","","",0,"","","","","","","2025-05-09"
"210803623","195381","5000101857",2,0,1,55,0,1,8,8,"2015-09-12","2016-06-02",1,0,0,"2016-07-05","","","","","",0,"","","","","","","2025-05-09"
"210820453","195382","5000094207",2,0,1,53,0,0,8,8,"2015-09-09","2018-04-27",1,0,0,"2018-05-29","","","","","",0,"","","","","","","2025-05-09"
"210828629","195387","5000094055",2,0,1,53,0,0,8,8,"2016-01-20","2020-08-04",1,0,0,"2020-09-14","","","","","",0,"","","","","","","2025-05-09"
"210835270","195394","5000095671",2,0,1,53,0,0,8,8,"2015-09-12","2020-01-10",1,0,0,"2020-02-17","","","","","",0,"","","","","","","2025-05-09"
"210822590","195399","5000092837",2,0,1,53,0,0,8,8,"2015-09-12","2015-10-01",1,0,0,"2015-11-09","","","","","",0,"","","","","","","2025-05-09"
"210845683","195402","5000098199",2,0,1,55,0,1,8,8,"2015-09-18","2019-08-02",1,0,0,"2019-09-03","","","","","",0,"","","","","","","2025-05-09"
"210825833","195403","5000095799",2,0,1,55,0,1,8,8,"2015-09-22","2017-04-11",1,0,0,"2017-05-08","","","","","",0,"","","","","","","2025-05-09"
"210822730","195410","5000092865",2,0,1,53,0,0,8,8,"2015-09-17","2017-01-11",1,0,0,"2017-02-13","","","","","",0,"","","","","","","2025-05-09"
"210844205","195412","5000098488",2,0,1,55,0,1,8,8,"2015-09-12","2017-08-29",1,0,0,"2017-10-02","","","","","",0,"","","","","","","2025-05-09"
"210806130","195414","5000102783",2,0,1,53,0,0,8,8,"2015-09-17","2017-02-27",1,0,0,"2017-03-27","","","","","",0,"","","","","","","2025-05-09"
"210808318","195415","5000102655",2,0,1,53,0,0,8,8,"2016-02-22","2016-06-30",1,0,0,"2016-08-05","","","","","",0,"","","","","","","2025-05-09"
"210829124","195417","5000094153",2,0,1,55,0,1,8,8,"2015-11-17","2016-07-24",1,0,0,"2016-08-22","","","","","",0,"","","","","","","2025-05-09"
"210808384","195419","5000102667",2,0,1,53,0,0,8,8,"2016-02-22","2016-06-30",1,0,0,"2016-08-05","","","","","",0,"","","","","","","2025-05-09"
"210810793","195420","5000103170",2,0,1,55,0,1,8,8,"2015-09-09","2016-10-31",1,0,0,"2016-11-28","","","","","",0,"","","","","","","2025-05-09"
"210822871","195422","5000092893",2,0,1,53,0,0,8,8,"2015-09-09","2018-09-07",1,0,0,"2020-12-07","","","","","",0,"","","","","","","2025-05-09"
"210796795","195425","5000092871",2,0,1,53,0,0,8,8,"2015-09-05","2016-03-17",1,0,0,"2016-04-15","","","","","",0,"","","","","","","2025-05-09"
"210808590","195431","5000102703",2,0,1,53,0,0,8,8,"2016-02-22","2016-06-30",1,0,0,"2016-08-05","","","","","",0,"","","","","","","2025-05-09"
"210829809","195433","5000094665",2,0,1,53,0,0,8,8,"2015-09-09","2015-11-01",1,0,0,"2015-12-04","","","","","",0,"","","","","","","2025-05-09"
"210819258","195434","5000092299",2,0,1,53,0,0,8,8,"2015-09-18","2019-08-22",1,0,0,"2019-09-17","","","","","",0,"","","","","","","2025-05-09"
"210803970","195441","5000101917",2,0,1,53,0,0,8,8,"2015-09-23","2016-09-25",1,0,0,"2016-10-24","","","","","",0,"","","","","","","2025-05-09"
"210850781","195443","5000099171",2,0,1,53,0,0,8,8,"2015-09-22","2015-12-16",1,0,0,"2016-03-28","","","","","",0,"","","","","","","2025-05-09"
"210804043","195444","5000101923",2,0,1,55,0,1,8,8,"2015-09-01","2015-12-01",1,0,0,"2016-01-22","","","","","",0,"","","","","","","2025-05-09"
"210808871","195445","5000102751",2,0,1,53,0,0,8,8,"2016-02-22","2016-06-30",1,0,0,"2016-08-05","","","","","",0,"","","","","","","2025-05-09"
"210805984","195446","5000094222",2,0,1,53,0,0,8,8,"2015-09-05","2018-04-27",1,0,0,"2018-05-29","","","","","",0,"","","","","","","2025-05-09"
"210835600","195447","5000097387",2,0,1,53,0,0,8,8,"2015-09-22","2018-04-13",1,0,0,"2018-06-04","","","","","",0,"","","","","","","2025-05-09"
"210843223","195449","5000097731",2,0,1,53,0,0,8,8,"2015-09-18","2017-06-22",1,0,0,"2017-07-18","","","","","",0,"","","","","","","2025-05-09"
"210791290","195452","5000099799",2,0,1,53,0,0,8,8,"2015-09-15","2017-10-31",1,0,0,"2017-11-27","","","","","",0,"","","","","","","2025-05-09"
"210809085","195454","5000102787",2,0,1,53,0,0,8,8,"2016-02-09","2016-08-14",1,0,0,"2017-03-06","","","","","",0,"","","","","","","2025-05-09"
"210819323","195457","5000092313",2,0,1,53,0,0,8,8,"2015-09-18","2016-05-16",1,0,0,"2016-08-29","","","","","",0,"","","","","","","2025-05-09"
"210806263","195463","5000094264",2,0,1,53,0,0,8,8,"2015-09-16","2018-07-13",1,0,0,"2018-08-24","","","","","",0,"","","","","","","2025-05-09"
"210809572","195475","5000102871",2,0,1,53,0,0,8,8,"2016-02-09","2016-06-30",1,0,0,"2016-08-01","","","","","",0,"","","","","","","2025-05-09"
"210809647","195478","5000102883",2,0,1,53,0,0,8,8,"2016-02-09","2016-06-30",1,0,0,"2016-08-08","","","","","",0,"","","","","","","2025-05-09"
"210846417","195479","5000100619",2,0,1,53,0,0,8,8,"2015-09-16","2017-06-29",1,0,0,"2017-08-07","","","","","",0,"","","","","","","2025-05-09"
"210855202","195482","5000099427",2,0,1,53,0,0,8,8,"2015-09-11","2016-09-14",1,0,0,"2016-10-17","","","","","",0,"","","","","","","2025-05-09"
"200225391","195485","5000098123",2,0,1,53,0,0,8,8,"2017-05-31","2017-11-28",1,0,0,"2017-12-26","","","","","",0,"","","","","","","2025-05-09"
"210843405","195485","5000097755",2,0,1,53,0,0,8,8,"2015-09-18","2016-06-09",1,0,0,"2016-07-18","","","","","",0,"","","","","","","2025-05-09"
"210799202","195488","5000102764",2,0,1,53,0,0,8,8,"2015-09-04","2016-11-05",1,0,0,"2016-12-09","","","","","",0,"","","","","","","2025-05-09"
"210829893","195489","5000094307",2,0,1,53,0,0,8,8,"2015-11-19","2017-05-30",1,0,0,"2017-09-05","","","","","",0,"","","","","","","2025-05-09"
"210794020","195492","5000101380",2,0,1,53,0,0,8,8,"2015-09-11","2015-10-06",1,0,0,"2015-11-09","","","","","",0,"","","","","","","2025-05-09"
"210830030","195497","5000094335",2,0,1,53,0,0,8,8,"2016-02-15","2017-01-30",1,0,0,"2017-03-07","","","","","",0,"","","","","","","2025-05-09"
"210848645","195500","5000099352",2,0,1,53,0,0,8,8,"2015-09-17","2020-05-26",1,0,0,"2020-06-22","","","","","",0,"","","","","","","2025-05-09"
"210828332","195503","5000097493",2,0,1,53,0,0,8,8,"2015-09-03","2019-07-16",1,0,0,"2019-08-12","","","","","",0,"","","","","","","2025-05-09"
"210834222","195508","5000097191",2,0,1,55,0,1,8,8,"2015-09-22","2019-09-30",1,0,0,"2019-10-28","","","","","",0,"","","","","","","2025-05-09"
"210796357","195512","5000101163",2,0,1,53,0,0,8,8,"2015-09-12","2017-05-09",1,0,0,"2017-06-19","","","","","",0,"","","","","","","2025-05-09"
"210830171","195519","5000094363",2,0,1,53,0,0,8,8,"2015-11-02","2016-07-21",1,0,0,"2016-08-22","","","","","",0,"","","","","","","2025-05-09"
"210810759","195524","5000103075",2,0,1,53,0,0,8,8,"2015-12-17","2016-06-30",1,0,0,"2016-08-05","","","","","",0,"","","","","","","2025-05-09"
"210836385","195525","5000097459",2,0,1,53,0,0,8,8,"2015-09-11","2017-04-30",1,0,0,"2017-07-17","","","","","",0,"","","","","","","2025-05-09"
"210830527","195533","5000094433",2,0,1,53,0,0,8,8,"2016-01-13","2018-06-28",1,0,0,"2018-07-24","","","","","",0,"","","","","","","2025-05-09"
"210811113","195534","5000103135",2,0,1,53,0,0,8,8,"2015-12-17","2016-06-30",1,0,0,"2016-08-05","","","","","",0,"","","","","","","2025-05-09"
"210830593","195535","5000094447",2,0,1,53,0,0,8,8,"2016-02-01","2017-06-15",1,0,0,"2017-09-11","","","","","",0,"","","","","","","2025-05-09"
"210816535","195541","5000093423",2,0,1,53,0,0,8,8,"2015-09-17","2016-03-30",1,0,0,"2016-05-16","","","","","",0,"","","","","","","2025-05-09"
"210843190","195547","5000097147",2,0,1,53,0,0,8,8,"2015-09-05","2015-10-06",1,0,0,"2015-12-04","","","","","",0,"","","","","","","2025-05-09"
"210806106","195550","5000102414",2,0,1,53,0,0,8,8,"2015-09-18","2017-01-04",1,0,0,"2017-04-25","","","","","",0,"","","","","","","2025-05-09"
"210806247","195556","5000102426",2,0,1,53,0,0,8,8,"2016-01-22","2016-08-22",1,0,0,"2016-09-26","","","","","",0,"","","","","","","2025-05-09"
"210852959","195586","5000100168",2,0,1,55,0,1,8,8,"2015-09-23","2020-11-30",1,0,0,"2020-12-28","","","","","",0,"","","","","","","2025-05-09"
"210834032","195604","5000096028",2,0,1,55,0,1,8,8,"2016-02-18","2016-10-11",1,0,0,"2017-04-03","","","","","",0,"","","","","","","2025-05-09"
"210817533","195651","5000096102",2,0,1,55,0,1,8,8,"2015-09-18","2018-07-21",1,0,0,"2018-09-04","","","","","",0,"","","","","","","2025-05-09"
"210796513","195715","5000102296",2,0,1,55,0,1,8,8,"2015-09-11","2016-01-14",1,0,0,"2016-04-25","","","","","",0,"","","","","","","2025-05-09"
"210840831","195720","5000099533",2,0,1,55,0,1,8,8,"2015-09-15","2020-07-06",1,0,0,"2020-08-03","","","","","",0,"","","","","","","2025-05-09"
"210805950","195745","5000092490",2,0,1,55,0,1,8,8,"2015-09-12","2016-07-24",1,0,0,"2016-08-26","","","","","",0,"","","","","","","2025-05-09"
"210831012","261697","5000112930",2,0,1,53,0,0,8,8,"2015-12-07","2017-08-06",1,0,0,"2017-09-11","","","","","",0,"","","","","","","2025-05-09"
"210835238","261699","5000096268",2,0,1,53,0,0,8,8,"2015-09-04","2015-12-27",1,0,0,"2016-03-28","","","","","",0,"","","","","","","2025-05-09"
"210823986","261701","5000093195",2,0,1,55,0,1,8,8,"2015-09-22","2018-05-17",1,0,0,"2018-06-18","","","","","",0,"","","","","","","2025-05-09"
"210823770","261703","5000093167",2,0,1,55,0,1,8,8,"2015-09-22","2018-05-17",1,0,0,"2018-06-18","","","","","",0,"","","","","","","2025-05-09"
"200014752","1001560","5000093385",2,0,1,53,0,0,8,8,"2015-10-02","2016-05-31",1,0,0,"2016-07-05","","","","","",0,"","","","","","","2025-05-09"
"200018184","1001563","5000092837",2,0,1,53,0,0,8,8,"2015-10-02","2016-02-23",1,0,0,"2016-05-31","","","","","",0,"","","","","","","2025-05-09"
"200014778","1001565","5000103611",2,0,1,53,0,0,8,8,"2015-10-06","2017-06-10",1,0,0,"2017-08-14","","","","","",0,"","","","","","","2025-05-09"
"200014710","1001577","5000100131",2,0,1,53,0,0,8,8,"2015-10-07","2017-02-19",1,0,0,"2017-03-27","","","","","",0,"","","","","","","2025-05-09"
"200015677","1001675","5000101360",2,0,1,55,0,1,8,8,"2015-10-03","2017-06-30",1,0,0,"2017-08-29","","","","","",0,"","","","","","","2025-05-09"
"200018241","1001882","5000092770",2,0,1,53,0,0,8,8,"2015-10-02","2016-02-29",1,0,0,"2018-06-25","","","","","",0,"","","","","","","2025-05-09"
"200019687","1002014","5000100235",2,0,1,53,0,0,8,8,"2015-10-16","2016-04-08",1,0,0,"2016-06-06","","","","","",0,"","","","","","","2025-05-09"
"200021179","1002131","5000094127",2,0,1,53,0,0,8,8,"2015-10-07","2017-06-30",1,0,0,"2017-10-31","","","","","",0,"","","","","","","2025-05-09"
"200021567","1002161","5000100950",2,0,1,53,0,0,8,8,"2015-10-21","2016-08-10",1,0,0,"2018-11-05","","","","","",0,"","","","","","","2025-05-09"
"200022341","1002218","5000103700",2,0,1,55,0,1,8,8,"2015-10-01","2016-11-09",1,0,0,"2016-12-09","","","","","",0,"","","","","","","2025-05-09"
"200022797","1002221","5000096043",2,0,1,53,0,0,8,8,"2015-10-04","2016-08-10",1,0,0,"2016-09-16","","","","","",0,"","","","","","","2025-05-09"
"200022416","1002223","5000098669",2,0,1,53,0,0,8,8,"2015-11-02","2016-12-18",1,0,0,"2017-02-06","","","","","",0,"","","","","","","2025-05-09"
"200024363","1002402","5000095296",2,0,1,53,0,0,8,8,"2015-10-30","2016-03-01",1,0,0,"2016-04-11","","","","","",0,"","","","","","","2025-05-09"
"200025931","1002518","5000101981",2,0,1,53,0,0,8,8,"2015-10-26","2020-12-03",1,0,0,"2021-01-04","","","","","",0,"","","","","","","2025-05-09"
"200028240","1002520","5000095791",2,0,1,53,0,0,8,8,"2016-05-31","2016-09-28",1,0,0,"2016-10-31","","","","","",0,"","","","","","","2025-05-09"
